filename	frame_nb	local_id_bonds	bond_size_in_px	bond_length_in_px	bond_orientation	vx_1_x	vx_1_y	vx_2_x	vx_2_y	sum_px_int_vertices_excluded_ch1	sum_px_int_vertices_excluded_ch2	sum_px_int_vertices_excluded_ch3	sum_px_int_vertices_excluded_12bits	sum_px_int_vertices_included_ch1	sum_px_int_vertices_included_ch2	sum_px_int_vertices_included_ch3	sum_px_int_vertices_included_12bits	first_pixel_x_bonds	first_pixel_y_bonds	cell_id_around_bond1	cell_id_around_bond2	
E14_75I_6_0.tif	9	956	12	14.313708498984763	126.0	522	255	514	266	9352.0	2846.0	517.0	9352.0	11375.0	4063.0	677.0	11375.0	521	256	308	312
E14_75I_6_0.tif	9	957	18	21.142135623730955	145.0	526	200	542	189	15975.0	4759.0	2491.0	15975.0	17361.0	5770.0	2629.0	17361.0	527	199	309	316
E14_75I_6_0.tif	9	958	8	8.65685424949238	30.0	542	189	549	193	3616.0	2187.0	800.0	3616.0	5474.0	3214.0	1049.0	5474.0	543	190	322	309
E14_75I_6_0.tif	9	959	16	18.72792206135786	59.0	549	193	558	208	17520.0	4525.0	4364.0	17520.0	19393.0	5457.0	4903.0	19393.0	550	194	309	329
E14_75I_6_0.tif	9	960	22	23.071067811865476	103.0	558	208	553	229	21471.0	3900.0	6107.0	21471.0	23202.0	4354.0	6538.0	23202.0	558	209	309	335
E14_75I_6_0.tif	9	961	11	12.899494936611667	145.0	553	229	543	236	8708.0	2077.0	722.0	8708.0	10783.0	2710.0	849.0	10783.0	552	229	309	327
E14_75I_6_0.tif	9	962	20	22.72792206135786	155.0	543	236	524	245	19901.0	5025.0	1959.0	19901.0	21671.0	5793.0	2083.0	21671.0	542	237	309	317
E14_75I_6_0.tif	9	963	49	48.828427124746185	0.0	516	1	564	1	65902.0	9103.0	18181.0	65902.0	67828.0	9682.0	18377.0	67828.0	517	0	null	null
E14_75I_6_0.tif	9	964	15	17.313708498984763	113.0	564	1	558	15	14720.0	5001.0	1003.0	14720.0	15899.0	5894.0	1182.0	15899.0	563	2	339	310
E14_75I_6_0.tif	9	965	9	10.899494936611667	131.0	558	15	551	23	7935.0	4205.0	351.0	7935.0	9463.0	5538.0	459.0	9463.0	557	16	310	330
E14_75I_6_0.tif	9	966	10	9.828427124746192	0.0	551	23	542	23	8548.0	4214.0	531.0	8548.0	11041.0	5490.0	652.0	11041.0	550	23	320	310
E14_75I_6_0.tif	9	967	23	26.970562748477146	29.0	542	23	520	11	35819.0	5418.0	1485.0	35819.0	38659.0	6578.0	1600.0	38659.0	541	22	310	313
E14_75I_6_0.tif	9	968	15	16.48528137423857	62.0	542	123	549	136	12042.0	5569.0	589.0	12042.0	13715.0	6914.0	676.0	13715.0	543	124	326	311
E14_75I_6_0.tif	9	969	29	30.485281374238575	168.0	522	255	550	249	41454.0	5396.0	9854.0	41454.0	43929.0	6207.0	10077.0	43929.0	523	255	312	317
E14_75I_6_0.tif	9	970	9	10.485281374238571	37.0	550	249	558	255	6413.0	2125.0	326.0	6413.0	8707.0	2985.0	471.0	8707.0	551	250	327	312
E14_75I_6_0.tif	9	971	19	20.899494936611667	81.0	558	255	561	273	17049.0	3958.0	698.0	17049.0	18733.0	4646.0	780.0	18733.0	559	256	341	312
E14_75I_6_0.tif	9	972	19	21.313708498984763	114.0	561	273	553	291	11113.0	5498.0	788.0	11113.0	12194.0	6178.0	877.0	12194.0	561	274	336	312
E14_75I_6_0.tif	9	973	21	22.899494936611667	161.0	553	291	533	298	12070.0	6304.0	1429.0	12070.0	13131.0	7232.0	1524.0	13131.0	552	292	312	319
E14_75I_6_0.tif	9	974	12	14.727922061357859	135.0	542	23	532	33	8203.0	4181.0	708.0	8203.0	10908.0	5207.0	874.0	10908.0	541	24	320	313
E14_75I_6_0.tif	9	975	6	5.82842712474619	158.0	533	55	538	53	3805.0	2232.0	211.0	3805.0	5854.0	3360.0	332.0	5854.0	534	54	320	314
E14_75I_6_0.tif	9	976	30	30.242640687119287	84.0	538	53	541	82	43104.0	9297.0	3874.0	43104.0	45999.0	10049.0	4059.0	45999.0	539	54	321	314
E14_75I_6_0.tif	9	977	4	3.8284271247461903	124.0	541	82	539	85	2713.0	1231.0	361.0	2713.0	6031.0	2180.0	676.0	6031.0	540	83	323	314
E14_75I_6_0.tif	9	978	7	7.656854249492381	56.0	539	436	543	442	3857.0	2626.0	197.0	3857.0	5882.0	3445.0	296.0	5882.0	540	437	325	315
E14_75I_6_0.tif	9	979	26	25.82842712474619	0.0	543	442	518	442	4335.0	4006.0	1100.0	4335.0	5200.0	4557.0	1225.0	5200.0	542	443	null	null
E14_75I_6_0.tif	9	980	9	9.65685424949238	63.0	538	181	542	189	5322.0	2196.0	439.0	5322.0	7053.0	3030.0	565.0	7053.0	538	182	322	316
E14_75I_6_0.tif	9	981	15	16.48528137423857	62.0	543	236	550	249	9294.0	4362.0	984.0	9294.0	11653.0	5168.0	1143.0	11653.0	544	237	327	317
E14_75I_6_0.tif	9	982	13	12.414213562373096	5.0	539	373	551	374	4957.0	3604.0	446.0	4957.0	6151.0	4422.0	557.0	6151.0	540	373	324	318
E14_75I_6_0.tif	9	983	18	20.313708498984766	77.0	551	374	555	391	17551.0	5248.0	934.0	17551.0	18841.0	6224.0	1068.0	18841.0	552	375	333	318
E14_75I_6_0.tif	9	984	4	3.414213562373095	162.0	555	391	552	392	1233.0	841.0	300.0	1233.0	2655.0	1486.0	514.0	2655.0	554	391	334	318
E14_75I_6_0.tif	9	985	5	5.656854249492381	45.0	553	291	557	295	1807.0	1622.0	148.0	1807.0	3287.0	2454.0	292.0	3287.0	554	292	336	319
E14_75I_6_0.tif	9	986	32	33.89949493661167	88.0	557	295	558	326	36627.0	9845.0	1484.0	36627.0	38454.0	10676.0	1626.0	38454.0	556	296	338	319
E14_75I_6_0.tif	9	987	5	5.656854249492381	135.0	558	326	554	330	2017.0	1199.0	134.0	2017.0	3539.0	2058.0	226.0	3539.0	557	327	332	319
E14_75I_6_0.tif	9	988	14	15.485281374238573	65.0	551	23	557	36	6436.0	4621.0	526.0	6436.0	8244.0	5810.0	639.0	8244.0	551	24	320	330
E14_75I_6_0.tif	9	989	22	27.213203435596434	138.0	557	36	538	53	24056.0	7066.0	1212.0	24056.0	26060.0	7894.0	1337.0	26060.0	556	37	320	321
E14_75I_6_0.tif	9	990	16	15.828427124746192	0.0	557	36	572	36	13880.0	6324.0	789.0	13880.0	15263.0	7200.0	902.0	15263.0	558	36	321	330
E14_75I_6_0.tif	9	991	21	25.798989873223338	42.0	572	36	590	52	17855.0	6770.0	973.0	17855.0	19028.0	7533.0	1078.0	19028.0	573	37	321	346
E14_75I_6_0.tif	9	992	16	16.656854249492383	75.0	590	52	594	67	10818.0	5768.0	691.0	10818.0	12373.0	6688.0	780.0	12373.0	590	53	321	354
E14_75I_6_0.tif	9	993	14	17.55634918610405	135.0	594	67	582	79	13739.0	5644.0	684.0	13739.0	15846.0	6849.0	791.0	15846.0	593	67	321	349
E14_75I_6_0.tif	9	994	19	21.313708498984763	156.0	582	79	564	87	23537.0	6577.0	1430.0	23537.0	25718.0	7691.0	1551.0	25718.0	581	79	321	343
E14_75I_6_0.tif	9	995	24	25.07106781186548	12.0	564	87	541	82	33900.0	6897.0	1934.0	33900.0	36630.0	7763.0	2105.0	36630.0	563	87	321	323
E14_75I_6_0.tif	9	996	3	2.8284271247461903	135.0	549	168	551	166	1331.0	533.0	44.0	1331.0	3959.0	1559.0	131.0	3959.0	550	167	322	328
E14_75I_6_0.tif	9	997	16	19.142135623730955	56.0	551	166	561	181	18626.0	5793.0	705.0	18626.0	20796.0	6874.0	823.0	20796.0	552	167	322	331
E14_75I_6_0.tif	9	998	14	17.55634918610405	135.0	561	181	549	193	10052.0	3942.0	962.0	10052.0	12079.0	5135.0	1206.0	12079.0	560	182	322	329
E14_75I_6_0.tif	9	999	10	10.242640687119286	72.0	564	87	567	96	8006.0	3740.0	415.0	8006.0	10234.0	4758.0	526.0	10234.0	564	88	323	343
E14_75I_6_0.tif	9	1000	15	18.970562748477146	135.0	567	96	554	109	17165.0	4167.0	880.0	17165.0	19509.0	5192.0	982.0	19509.0	566	97	337	323
E14_75I_6_0.tif	9	1001	3	2.414213562373095	27.0	554	109	552	108	920.0	472.0	53.0	920.0	2834.0	1334.0	145.0	2834.0	553	108	323	326
E14_75I_6_0.tif	9	1002	9	10.071067811865476	49.0	553	345	559	352	3053.0	1546.0	275.0	3053.0	4148.0	1957.0	358.0	4148.0	554	346	324	332
E14_75I_6_0.tif	9	1003	23	25.313708498984763	110.0	559	352	551	374	16063.0	3611.0	1003.0	16063.0	17229.0	4344.0	1111.0	17229.0	558	353	324	333
E14_75I_6_0.tif	9	1004	12	12.656854249492381	10.0	560	417	571	419	6107.0	2498.0	435.0	6107.0	7713.0	3215.0	524.0	7713.0	561	417	325	334
E14_75I_6_0.tif	9	1005	23	26.55634918610405	108.0	572	420	565	442	15156.0	5911.0	886.0	15156.0	17921.0	6771.0	1074.0	17921.0	571	421	325	342
E14_75I_6_0.tif	9	1006	23	22.82842712474619	0.0	565	442	543	442	17988.0	4383.0	1117.0	17988.0	20131.0	5041.0	1308.0	20131.0	564	443	null	null
E14_75I_6_0.tif	9	1007	21	23.72792206135786	66.0	554	109	563	129	30401.0	5235.0	1646.0	30401.0	32760.0	6191.0	1752.0	32760.0	555	110	337	326
E14_75I_6_0.tif	9	1008	6	6.65685424949238	141.0	563	129	558	133	3997.0	2893.0	221.0	3997.0	5992.0	3860.0	326.0	5992.0	562	130	340	326
E14_75I_6_0.tif	9	1009	10	10.242640687119284	162.0	558	133	549	136	6538.0	3719.0	303.0	6538.0	8388.0	5008.0	390.0	8388.0	557	133	326	328
E14_75I_6_0.tif	9	1010	16	17.48528137423857	168.0	553	229	567	226	8865.0	3911.0	580.0	8865.0	10460.0	4400.0	701.0	10460.0	554	230	327	335
E14_75I_6_0.tif	9	1011	26	27.07106781186548	97.0	567	226	564	251	29579.0	5686.0	1604.0	29579.0	31320.0	6373.0	1708.0	31320.0	568	227	327	344
E14_75I_6_0.tif	9	1012	7	7.65685424949238	146.0	564	251	558	255	4384.0	1706.0	224.0	4384.0	6540.0	2591.0	320.0	6540.0	563	252	341	327
E14_75I_6_0.tif	9	1013	14	15.899494936611669	62.0	558	133	565	146	9823.0	3743.0	626.0	9823.0	11640.0	4602.0	801.0	11640.0	558	134	340	328
E14_75I_6_0.tif	9	1014	21	25.798989873223338	125.0	565	146	551	166	29053.0	7600.0	1553.0	29053.0	31368.0	8508.0	1734.0	31368.0	565	147	328	331
E14_75I_6_0.tif	9	1015	14	15.899494936611667	34.0	561	181	573	189	10414.0	4294.0	681.0	10414.0	12068.0	5175.0	796.0	12068.0	562	181	329	331
E14_75I_6_0.tif	9	1016	13	12.828427124746192	81.0	573	189	575	201	7809.0	3832.0	451.0	7809.0	9476.0	4577.0	536.0	9476.0	573	190	329	347
E14_75I_6_0.tif	9	1017	18	19.899494936611667	158.0	575	201	558	208	9252.0	4578.0	1597.0	9252.0	10997.0	5293.0	2000.0	10997.0	574	201	329	335
E14_75I_6_0.tif	9	1018	21	20.82842712474619	6.0	558	15	578	17	13926.0	7732.0	838.0	13926.0	15457.0	8765.0	948.0	15457.0	559	15	339	330
E14_75I_6_0.tif	9	1019	8	8.65685424949238	60.0	578	17	582	24	5237.0	3582.0	309.0	5237.0	7095.0	4387.0	412.0	7095.0	579	18	330	348
E14_75I_6_0.tif	9	1020	14	16.72792206135786	130.0	582	24	572	36	8332.0	5543.0	614.0	8332.0	9762.0	6335.0	715.0	9762.0	581	25	330	346
E14_75I_6_0.tif	9	1021	24	26.313708498984763	161.0	565	146	588	138	32375.0	5589.0	9384.0	32375.0	34038.0	6387.0	9570.0	34038.0	566	146	340	331
E14_75I_6_0.tif	9	1022	22	25.142135623730955	29.0	588	138	608	149	19310.0	6056.0	887.0	19310.0	20665.0	7068.0	981.0	20665.0	589	138	353	331
E14_75I_6_0.tif	9	1023	15	15.242640687119286	102.0	608	149	605	163	10580.0	4512.0	529.0	10580.0	12361.0	5702.0	611.0	12361.0	608	150	331	365
E14_75I_6_0.tif	9	1024	20	24.798989873223338	130.0	605	163	590	181	22020.0	5158.0	1019.0	22020.0	23735.0	6091.0	1107.0	23735.0	604	164	355	331
E14_75I_6_0.tif	9	1025	18	20.313708498984763	155.0	590	181	573	189	15843.0	6270.0	855.0	15843.0	17268.0	6935.0	947.0	17268.0	589	182	331	347
E14_75I_6_0.tif	9	1026	25	29.384776310850242	28.0	558	326	582	339	29187.0	7171.0	1111.0	29187.0	30813.0	8190.0	1202.0	30813.0	559	327	338	332
E14_75I_6_0.tif	9	1027	24	27.970562748477146	152.0	582	340	559	352	12103.0	3267.0	1268.0	12103.0	13165.0	3830.0	1355.0	13165.0	581	341	332	333
E14_75I_6_0.tif	9	1028	22	25.142135623730955	25.0	582	340	603	350	14340.0	4546.0	1554.0	14340.0	15502.0	4962.0	1657.0	15502.0	583	341	333	350
E14_75I_6_0.tif	9	1029	24	26.313708498984763	80.0	603	350	607	373	18606.0	4601.0	3257.0	18606.0	20034.0	5064.0	3394.0	20034.0	604	351	364	333
E14_75I_6_0.tif	9	1030	27	35.112698372208094	137.0	607	373	582	396	31363.0	6852.0	1714.0	31363.0	33603.0	7581.0	1841.0	33603.0	606	374	333	351
E14_75I_6_0.tif	9	1031	28	30.727922061357862	10.0	582	396	555	391	31473.0	7494.0	1399.0	31473.0	33523.0	8346.0	1517.0	33523.0	581	397	333	334
E14_75I_6_0.tif	9	1032	4	4.242640687119286	45.0	582	396	585	399	2142.0	846.0	127.0	2142.0	5059.0	1674.0	339.0	5059.0	583	397	334	351
E14_75I_6_0.tif	9	1033	21	25.798989873223338	125.0	585	399	571	419	26932.0	7230.0	1151.0	26932.0	29102.0	7987.0	1355.0	29102.0	584	400	345	334
E14_75I_6_0.tif	9	1034	13	16.142135623730955	45.0	575	201	586	212	7701.0	2686.0	1724.0	7701.0	9766.0	3530.0	2073.0	9766.0	576	202	347	335
E14_75I_6_0.tif	9	1035	23	26.55634918610405	144.0	586	212	567	226	22212.0	3744.0	7929.0	22212.0	23974.0	4498.0	8293.0	23974.0	585	213	344	335
E14_75I_6_0.tif	9	1036	21	23.72792206135786	156.0	561	273	581	264	9983.0	4051.0	846.0	9983.0	11858.0	4555.0	928.0	11858.0	562	273	336	341
E14_75I_6_0.tif	9	1037	10	11.071067811865477	29.0	581	264	590	269	6215.0	2038.0	409.0	6215.0	8078.0	2852.0	495.0	8078.0	582	265	336	344
E14_75I_6_0.tif	9	1038	3	2.8284271247461903	45.0	590	269	592	271	471.0	478.0	40.0	471.0	1714.0	1470.0	118.0	1714.0	591	270	336	356
E14_75I_6_0.tif	9	1039	8	7.82842712474619	106.0	592	271	590	278	3086.0	1133.0	259.0	3086.0	4835.0	1946.0	342.0	4835.0	592	272	336	357
E14_75I_6_0.tif	9	1040	39	46.28427124746188	153.0	590	278	557	295	32833.0	6651.0	8432.0	32833.0	34958.0	7254.0	8568.0	34958.0	589	277	336	338
E14_75I_6_0.tif	9	1041	20	22.72792206135786	151.0	567	96	585	86	25385.0	5875.0	1428.0	25385.0	27790.0	6759.0	1530.0	27790.0	568	96	337	343
E14_75I_6_0.tif	9	1042	15	15.65685424949238	8.0	585	86	599	88	17516.0	4398.0	779.0	17516.0	19772.0	5038.0	912.0	19772.0	586	87	337	349
E14_75I_6_0.tif	9	1043	20	22.313708498984763	72.0	599	88	605	107	12552.0	5280.0	6477.0	12552.0	14519.0	5999.0	6682.0	14519.0	600	89	337	360
E14_75I_6_0.tif	9	1044	19	19.65685424949238	96.0	605	107	603	125	11051.0	6505.0	1399.0	11051.0	12818.0	7325.0	1566.0	12818.0	604	108	337	362
E14_75I_6_0.tif	9	1045	17	20.142135623730955	148.0	603	125	587	135	17967.0	5284.0	815.0	17967.0	19786.0	6309.0	919.0	19786.0	602	126	337	353
E14_75I_6_0.tif	9	1046	25	26.48528137423857	14.0	587	135	563	129	35662.0	6545.0	2304.0	35662.0	37845.0	7644.0	2419.0	37845.0	586	134	337	340
E14_75I_6_0.tif	9	1047	15	18.142135623730955	50.0	590	278	601	291	10733.0	3552.0	586.0	10733.0	12394.0	4287.0	669.0	12394.0	591	279	338	357
E14_75I_6_0.tif	9	1048	28	30.313708498984763	75.0	601	291	608	317	12448.0	7781.0	1346.0	12448.0	13450.0	8514.0	1432.0	13450.0	600	292	338	361
E14_75I_6_0.tif	9	1049	4	3.82842712474619	90.0	608	317	608	320	575.0	487.0	86.0	575.0	1388.0	1151.0	174.0	1388.0	609	318	338	367
E14_75I_6_0.tif	9	1050	28	34.45584412271572	144.0	608	320	582	339	16794.0	4499.0	1409.0	16794.0	17970.0	5374.0	1489.0	17970.0	607	321	338	350
E14_75I_6_0.tif	9	1051	16	15.828427124746192	0.0	564	1	579	1	3957.0	1845.0	961.0	3957.0	5963.0	2604.0	1149.0	5963.0	565	0	null	null
E14_75I_6_0.tif	9	1052	17	17.242640687119287	94.0	579	1	578	17	24491.0	4660.0	867.0	24491.0	26849.0	5559.0	986.0	26849.0	579	2	339	348
E14_75I_6_0.tif	9	1053	4	3.414213562373095	72.0	587	135	588	138	1479.0	1041.0	114.0	1479.0	2971.0	2064.0	221.0	2971.0	587	136	353	340
E14_75I_6_0.tif	9	1054	19	23.798989873223338	37.0	564	251	581	264	26146.0	3789.0	772.0	26146.0	28493.0	4490.0	868.0	28493.0	565	252	341	344
E14_75I_6_0.tif	9	1055	20	23.55634918610405	49.0	572	420	586	436	25611.0	4793.0	817.0	25611.0	27260.0	5723.0	942.0	27260.0	573	421	342	345
E14_75I_6_0.tif	9	1056	7	7.656854249492381	124.0	586	436	582	442	3849.0	2014.0	436.0	3849.0	5162.0	2884.0	677.0	5162.0	585	437	352	342
E14_75I_6_0.tif	9	1057	18	17.82842712474619	0.0	582	442	565	442	25674.0	4303.0	3615.0	25674.0	28103.0	5103.0	3919.0	28103.0	581	443	null	null
E14_75I_6_0.tif	9	1058	8	8.242640687119284	67.0	582	79	585	86	7096.0	3496.0	298.0	7096.0	9454.0	4476.0	410.0	9454.0	583	80	343	349
E14_75I_6_0.tif	9	1059	9	9.242640687119286	159.0	586	212	594	209	6288.0	3344.0	510.0	6288.0	8567.0	4272.0	859.0	8567.0	587	211	344	347
E14_75I_6_0.tif	9	1060	20	22.72792206135786	25.0	594	209	613	218	20988.0	6366.0	707.0	20988.0	23239.0	7829.0	782.0	23239.0	595	210	358	344
E14_75I_6_0.tif	9	1061	27	28.485281374238575	99.0	613	218	609	244	17167.0	10882.0	1064.0	17167.0	18839.0	12369.0	1139.0	18839.0	613	219	368	344
E14_75I_6_0.tif	9	1062	28	34.041630560342625	127.0	609	244	590	269	20217.0	9160.0	1194.0	20217.0	21412.0	10158.0	1273.0	21412.0	608	245	356	344
E14_75I_6_0.tif	9	1063	39	45.870057685088796	172.0	585	399	621	394	67948.0	10309.0	10903.0	67948.0	70846.0	11058.0	11107.0	70846.0	586	398	345	351
E14_75I_6_0.tif	9	1064	31	31.656854249492383	86.0	621	394	623	424	31934.0	7346.0	1360.0	31934.0	34775.0	8386.0	1445.0	34775.0	621	395	376	345
E14_75I_6_0.tif	9	1065	17	20.55634918610405	137.0	623	424	609	437	12778.0	5724.0	687.0	12778.0	15371.0	6989.0	772.0	15371.0	622	425	370	345
E14_75I_6_0.tif	9	1066	24	24.242640687119287	2.0	609	437	586	436	25924.0	5385.0	1322.0	25924.0	27598.0	6216.0	1452.0	27598.0	608	437	352	345
E14_75I_6_0.tif	9	1067	20	23.970562748477146	32.0	582	24	601	36	19306.0	7345.0	1006.0	19306.0	21018.0	8254.0	1094.0	21018.0	583	24	346	348
E14_75I_6_0.tif	9	1068	18	21.142135623730955	125.0	601	36	590	52	10144.0	6849.0	712.0	10144.0	11599.0	7729.0	804.0	11599.0	600	37	354	346
E14_75I_6_0.tif	9	1069	13	15.313708498984763	34.0	590	181	602	189	5587.0	3306.0	476.0	5587.0	7082.0	4081.0	580.0	7082.0	591	182	355	347
E14_75I_6_0.tif	9	1070	9	8.414213562373096	83.0	602	189	603	197	7859.0	4649.0	392.0	7859.0	9999.0	5531.0	496.0	9999.0	602	190	347	363
E14_75I_6_0.tif	9	1071	13	15.727922061357859	127.0	603	197	594	209	7070.0	3184.0	449.0	7070.0	9599.0	4135.0	534.0	9599.0	602	198	358	347
E14_75I_6_0.tif	9	1072	43	42.828427124746185	0.0	579	1	621	1	64953.0	7101.0	25336.0	64953.0	67672.0	7948.0	25467.0	67672.0	580	0	null	null
E14_75I_6_0.tif	9	1073	19	20.48528137423857	77.0	621	1	625	19	16878.0	6161.0	939.0	16878.0	18921.0	6947.0	1051.0	18921.0	621	2	375	348
E14_75I_6_0.tif	9	1074	16	19.142135623730955	128.0	625	19	614	33	11898.0	4620.0	700.0	11898.0	13518.0	5529.0	787.0	13518.0	624	20	373	348
E14_75I_6_0.tif	9	1075	14	14.242640687119287	167.0	614	33	601	36	12007.0	4160.0	617.0	12007.0	13697.0	5145.0	703.0	13697.0	613	33	354	348
E14_75I_6_0.tif	9	1076	4	3.414213562373095	18.0	594	67	597	68	1524.0	942.0	87.0	1524.0	3486.0	2037.0	190.0	3486.0	595	68	354	349
E14_75I_6_0.tif	9	1077	19	19.656854249492383	77.0	597	68	601	86	24146.0	8340.0	1077.0	24146.0	26559.0	9808.0	1199.0	26559.0	598	69	359	349
E14_75I_6_0.tif	9	1078	3	2.8284271247461903	135.0	601	86	599	88	716.0	485.0	89.0	716.0	3172.0	1723.0	236.0	3172.0	600	87	360	349
E14_75I_6_0.tif	9	1079	3	2.8284271247461903	45.0	608	320	610	322	239.0	411.0	49.0	239.0	826.0	1017.0	118.0	826.0	609	321	350	367
E14_75I_6_0.tif	9	1080	25	27.313708498984763	85.0	610	322	612	346	11805.0	5309.0	1189.0	11805.0	12653.0	5840.0	1298.0	12653.0	609	323	369	350
E14_75I_6_0.tif	9	1081	10	10.656854249492381	156.0	612	346	603	350	3521.0	1682.0	539.0	3521.0	4751.0	2080.0	678.0	4751.0	611	347	364	350
E14_75I_6_0.tif	9	1082	4	3.414213562373095	18.0	607	373	610	374	2287.0	1215.0	122.0	2287.0	4158.0	2323.0	289.0	4158.0	608	374	364	351
E14_75I_6_0.tif	9	1083	16	18.313708498984763	43.0	610	374	622	385	10193.0	8200.0	820.0	10193.0	11995.0	9620.0	942.0	11995.0	611	375	371	351
E14_75I_6_0.tif	9	1084	8	7.82842712474619	74.0	622	385	624	392	9070.0	3320.0	303.0	9070.0	10593.0	4253.0	379.0	10593.0	622	386	377	351
E14_75I_6_0.tif	9	1085	4	3.8284271247461903	146.0	624	392	621	394	1072.0	488.0	92.0	1072.0	3243.0	1029.0	176.0	3243.0	623	393	376	351
E14_75I_6_0.tif	9	1086	6	5.82842712474619	68.0	609	437	611	442	3216.0	1524.0	195.0	3216.0	5074.0	2244.0	292.0	5074.0	609	438	352	370
E14_75I_6_0.tif	9	1087	30	29.82842712474619	0.0	611	442	582	442	9976.0	2904.0	1904.0	9976.0	11473.0	3663.0	2112.0	11473.0	610	443	null	null
E14_75I_6_0.tif	9	1088	9	9.242640687119286	21.0	603	125	611	128	7466.0	3027.0	303.0	7466.0	10225.0	3748.0	407.0	10225.0	604	126	353	362
E14_75I_6_0.tif	9	1089	18	18.65685424949238	83.0	611	128	613	145	21680.0	5115.0	793.0	21680.0	24668.0	5889.0	899.0	24668.0	611	129	353	372
E14_75I_6_0.tif	9	1090	6	6.65685424949238	141.0	613	145	608	149	2819.0	1482.0	144.0	2819.0	4730.0	2549.0	237.0	4730.0	612	145	353	365
E14_75I_6_0.tif	9	1091	11	11.242640687119287	73.0	614	33	617	43	4975.0	3293.0	384.0	4975.0	6365.0	4045.0	474.0	6365.0	615	34	354	373
E14_75I_6_0.tif	9	1092	26	33.28427124746191	129.0	617	43	597	68	26654.0	7852.0	1182.0	26654.0	28216.0	8674.0	1292.0	28216.0	616	44	354	359
E14_75I_6_0.tif	9	1093	11	12.071067811865477	27.0	605	163	615	168	5721.0	3037.0	361.0	5721.0	8040.0	4128.0	446.0	8040.0	606	163	355	365
E14_75I_6_0.tif	9	1094	22	26.384776310850242	122.0	615	168	602	189	26709.0	5281.0	1123.0	26709.0	28808.0	6214.0	1224.0	28808.0	615	169	355	363
E14_75I_6_0.tif	9	1095	4	3.82842712474619	34.0	609	244	612	246	1131.0	1032.0	77.0	1131.0	2548.0	1980.0	158.0	2548.0	610	244	368	356
E14_75I_6_0.tif	9	1096	26	28.313708498984766	103.0	612	246	606	271	29495.0	7129.0	1135.0	29495.0	31089.0	7977.0	1220.0	31089.0	612	247	356	366
E14_75I_6_0.tif	9	1097	15	14.0	0.0	606	271	592	271	8536.0	4984.0	544.0	8536.0	9943.0	5934.0	625.0	9943.0	605	271	356	357
E14_75I_6_0.tif	9	1098	17	18.899494936611667	73.0	606	271	611	287	12920.0	4542.0	824.0	12920.0	14200.0	5433.0	913.0	14200.0	607	272	357	366
E14_75I_6_0.tif	9	1099	11	11.656854249492381	158.0	611	287	601	291	3506.0	3674.0	391.0	3506.0	4569.0	4581.0	475.0	4569.0	610	288	357	361
E14_75I_6_0.tif	9	1100	21	25.384776310850242	58.0	603	197	615	216	30303.0	5989.0	920.0	30303.0	32674.0	6725.0	1029.0	32674.0	604	198	358	363
E14_75I_6_0.tif	9	1101	23	24.899494936611667	177.0	617	43	639	42	22584.0	5811.0	1108.0	22584.0	24187.0	6403.0	1219.0	24187.0	618	44	373	359
E14_75I_6_0.tif	9	1102	21	24.55634918610405	58.0	639	42	651	61	17046.0	7106.0	1806.0	17046.0	19330.0	8185.0	1933.0	19330.0	639	43	385	359
E14_75I_6_0.tif	9	1103	27	29.72792206135786	101.0	651	61	646	87	37637.0	10283.0	1699.0	37637.0	39782.0	11767.0	1807.0	39782.0	650	62	388	359
E14_75I_6_0.tif	9	1104	23	27.384776310850242	140.0	646	87	628	102	13015.0	9965.0	1412.0	13015.0	15079.0	11567.0	1505.0	15079.0	645	88	359	378
E14_75I_6_0.tif	9	1105	28	33.62741699796953	31.0	628	102	601	86	39081.0	10071.0	1969.0	39081.0	41538.0	11874.0	2074.0	41538.0	627	101	359	360
E14_75I_6_0.tif	9	1106	23	23.656854249492383	170.0	627	103	605	107	9801.0	6184.0	1088.0	9801.0	11631.0	7619.0	1263.0	11631.0	626	103	360	362
E14_75I_6_0.tif	9	1107	9	10.899494936611667	41.0	611	287	619	294	4058.0	2125.0	270.0	4058.0	5094.0	3069.0	355.0	5094.0	612	288	361	366
E14_75I_6_0.tif	9	1108	24	27.55634918610405	116.0	619	294	608	317	5695.0	5160.0	868.0	5695.0	6670.0	5930.0	955.0	6670.0	618	295	361	367
E14_75I_6_0.tif	9	1109	5	4.414213562373095	104.0	627	103	626	107	4109.0	2139.0	144.0	4109.0	6416.0	3459.0	287.0	6416.0	627	104	378	362
E14_75I_6_0.tif	9	1110	23	27.798989873223338	126.0	626	107	611	128	34499.0	5010.0	3912.0	34499.0	37698.0	5602.0	4049.0	37698.0	625	108	372	362
E14_75I_6_0.tif	9	1111	41	45.798989873223334	163.0	615	168	655	156	47159.0	8987.0	5125.0	47159.0	49134.0	9679.0	5430.0	49134.0	616	168	363	365
E14_75I_6_0.tif	9	1112	15	16.48528137423857	23.0	655	156	669	162	17140.0	4206.0	4366.0	17140.0	18964.0	5032.0	4737.0	18964.0	656	157	391	363
E14_75I_6_0.tif	9	1113	16	17.071067811865476	108.0	669	162	664	177	12557.0	6331.0	3143.0	12557.0	14356.0	7527.0	3301.0	14356.0	669	163	363	399
